,img1,img2,speed
9926,data/frames/train/train_thumb_9927.jpg,data/frames/train/train_thumb_9928.jpg,7.727229
7042,data/frames/train/train_thumb_7043.jpg,data/frames/train/train_thumb_7044.jpg,17.634528
17565,data/frames/train/train_thumb_17566.jpg,data/frames/train/train_thumb_17567.jpg,14.507686
10923,data/frames/train/train_thumb_10924.jpg,data/frames/train/train_thumb_10925.jpg,5.502769
11738,data/frames/train/train_thumb_11739.jpg,data/frames/train/train_thumb_11740.jpg,7.351063
13712,data/frames/train/train_thumb_13713.jpg,data/frames/train/train_thumb_13714.jpg,8.714558
17367,data/frames/train/train_thumb_17368.jpg,data/frames/train/train_thumb_17369.jpg,14.350565
13830,data/frames/train/train_thumb_13831.jpg,data/frames/train/train_thumb_13832.jpg,10.303454
57,data/frames/train/train_thumb_58.jpg,data/frames/train/train_thumb_59.jpg,27.227439
6320,data/frames/train/train_thumb_6321.jpg,data/frames/train/train_thumb_6322.jpg,12.500562
17312,data/frames/train/train_thumb_17313.jpg,data/frames/train/train_thumb_17314.jpg,10.49152
8355,data/frames/train/train_thumb_8356.jpg,data/frames/train/train_thumb_8357.jpg,24.002184
18928,data/frames/train/train_thumb_18929.jpg,data/frames/train/train_thumb_18930.jpg,3.304995
2294,data/frames/train/train_thumb_2295.jpg,data/frames/train/train_thumb_2296.jpg,24.696438
6600,data/frames/train/train_thumb_6601.jpg,data/frames/train/train_thumb_6602.jpg,17.380554
18654,data/frames/train/train_thumb_18655.jpg,data/frames/train/train_thumb_18656.jpg,0.0
12855,data/frames/train/train_thumb_12856.jpg,data/frames/train/train_thumb_12857.jpg,5.565996
11725,data/frames/train/train_thumb_11726.jpg,data/frames/train/train_thumb_11727.jpg,7.510801
14277,data/frames/train/train_thumb_14278.jpg,data/frames/train/train_thumb_14279.jpg,4.604403
2755,data/frames/train/train_thumb_2756.jpg,data/frames/train/train_thumb_2757.jpg,25.753364
14006,data/frames/train/train_thumb_14007.jpg,data/frames/train/train_thumb_14008.jpg,6.025459
5456,data/frames/train/train_thumb_5457.jpg,data/frames/train/train_thumb_5458.jpg,23.880073
10058,data/frames/train/train_thumb_10059.jpg,data/frames/train/train_thumb_10060.jpg,7.708071
3634,data/frames/train/train_thumb_3635.jpg,data/frames/train/train_thumb_3636.jpg,21.716871
13578,data/frames/train/train_thumb_13579.jpg,data/frames/train/train_thumb_13580.jpg,0.373724
5391,data/frames/train/train_thumb_5392.jpg,data/frames/train/train_thumb_5393.jpg,24.46678
923,data/frames/train/train_thumb_924.jpg,data/frames/train/train_thumb_925.jpg,19.423075
1541,data/frames/train/train_thumb_1542.jpg,data/frames/train/train_thumb_1543.jpg,16.673902
19017,data/frames/train/train_thumb_19018.jpg,data/frames/train/train_thumb_19019.jpg,6.653242
12409,data/frames/train/train_thumb_12410.jpg,data/frames/train/train_thumb_12411.jpg,10.139909
5280,data/frames/train/train_thumb_5281.jpg,data/frames/train/train_thumb_5282.jpg,23.408085
9618,data/frames/train/train_thumb_9619.jpg,data/frames/train/train_thumb_9620.jpg,8.206822
11505,data/frames/train/train_thumb_11506.jpg,data/frames/train/train_thumb_11507.jpg,5.119054
3830,data/frames/train/train_thumb_3831.jpg,data/frames/train/train_thumb_3832.jpg,21.503628
1025,data/frames/train/train_thumb_1026.jpg,data/frames/train/train_thumb_1027.jpg,19.173048
526,data/frames/train/train_thumb_527.jpg,data/frames/train/train_thumb_528.jpg,16.657846
11060,data/frames/train/train_thumb_11061.jpg,data/frames/train/train_thumb_11062.jpg,4.558305
15968,data/frames/train/train_thumb_15969.jpg,data/frames/train/train_thumb_15970.jpg,0.0
4390,data/frames/train/train_thumb_4391.jpg,data/frames/train/train_thumb_4392.jpg,21.88416
5303,data/frames/train/train_thumb_5304.jpg,data/frames/train/train_thumb_5305.jpg,23.737142
13986,data/frames/train/train_thumb_13987.jpg,data/frames/train/train_thumb_13988.jpg,7.122941
10405,data/frames/train/train_thumb_10406.jpg,data/frames/train/train_thumb_10407.jpg,6.600902
1408,data/frames/train/train_thumb_1409.jpg,data/frames/train/train_thumb_1410.jpg,14.709415
8258,data/frames/train/train_thumb_8259.jpg,data/frames/train/train_thumb_8260.jpg,25.489553
7863,data/frames/train/train_thumb_7864.jpg,data/frames/train/train_thumb_7865.jpg,24.127897
18894,data/frames/train/train_thumb_18895.jpg,data/frames/train/train_thumb_18896.jpg,1.011501
11411,data/frames/train/train_thumb_11412.jpg,data/frames/train/train_thumb_11413.jpg,2.24729
11535,data/frames/train/train_thumb_11536.jpg,data/frames/train/train_thumb_11537.jpg,4.905302
15200,data/frames/train/train_thumb_15201.jpg,data/frames/train/train_thumb_15202.jpg,12.49948
8227,data/frames/train/train_thumb_8228.jpg,data/frames/train/train_thumb_8229.jpg,25.846139
12769,data/frames/train/train_thumb_12770.jpg,data/frames/train/train_thumb_12771.jpg,9.905646
5935,data/frames/train/train_thumb_5936.jpg,data/frames/train/train_thumb_5937.jpg,15.601776
14649,data/frames/train/train_thumb_14650.jpg,data/frames/train/train_thumb_14651.jpg,0.0
6767,data/frames/train/train_thumb_6768.jpg,data/frames/train/train_thumb_6769.jpg,15.902371
17960,data/frames/train/train_thumb_17961.jpg,data/frames/train/train_thumb_17962.jpg,0.428725
12959,data/frames/train/train_thumb_12960.jpg,data/frames/train/train_thumb_12961.jpg,4.647462
13220,data/frames/train/train_thumb_13221.jpg,data/frames/train/train_thumb_13222.jpg,7.803835
15809,data/frames/train/train_thumb_15810.jpg,data/frames/train/train_thumb_15811.jpg,0.0
18575,data/frames/train/train_thumb_18576.jpg,data/frames/train/train_thumb_18577.jpg,0.992332
7598,data/frames/train/train_thumb_7599.jpg,data/frames/train/train_thumb_7600.jpg,24.647036
5463,data/frames/train/train_thumb_5464.jpg,data/frames/train/train_thumb_5465.jpg,23.63026
15845,data/frames/train/train_thumb_15846.jpg,data/frames/train/train_thumb_15847.jpg,0.354199
18471,data/frames/train/train_thumb_18472.jpg,data/frames/train/train_thumb_18473.jpg,8.278605
1585,data/frames/train/train_thumb_1586.jpg,data/frames/train/train_thumb_1587.jpg,17.280027
18961,data/frames/train/train_thumb_18962.jpg,data/frames/train/train_thumb_18963.jpg,5.117097
1380,data/frames/train/train_thumb_1381.jpg,data/frames/train/train_thumb_1382.jpg,14.154273
13193,data/frames/train/train_thumb_13194.jpg,data/frames/train/train_thumb_13195.jpg,7.157877
13071,data/frames/train/train_thumb_13072.jpg,data/frames/train/train_thumb_13073.jpg,5.250345
2258,data/frames/train/train_thumb_2259.jpg,data/frames/train/train_thumb_2260.jpg,24.603343
5412,data/frames/train/train_thumb_5413.jpg,data/frames/train/train_thumb_5414.jpg,24.353876
250,data/frames/train/train_thumb_251.jpg,data/frames/train/train_thumb_252.jpg,21.682866
7280,data/frames/train/train_thumb_7281.jpg,data/frames/train/train_thumb_7282.jpg,20.231131
11524,data/frames/train/train_thumb_11525.jpg,data/frames/train/train_thumb_11526.jpg,4.967294
14673,data/frames/train/train_thumb_14674.jpg,data/frames/train/train_thumb_14675.jpg,0.339365
6777,data/frames/train/train_thumb_6778.jpg,data/frames/train/train_thumb_6779.jpg,15.985739
17865,data/frames/train/train_thumb_17866.jpg,data/frames/train/train_thumb_17867.jpg,1.10232
13776,data/frames/train/train_thumb_13777.jpg,data/frames/train/train_thumb_13778.jpg,11.051829
13903,data/frames/train/train_thumb_13904.jpg,data/frames/train/train_thumb_13905.jpg,9.098682
8521,data/frames/train/train_thumb_8522.jpg,data/frames/train/train_thumb_8523.jpg,14.236617
14126,data/frames/train/train_thumb_14127.jpg,data/frames/train/train_thumb_14128.jpg,3.209614
17971,data/frames/train/train_thumb_17972.jpg,data/frames/train/train_thumb_17973.jpg,0.494591
13592,data/frames/train/train_thumb_13593.jpg,data/frames/train/train_thumb_13594.jpg,1.25806
19161,data/frames/train/train_thumb_19162.jpg,data/frames/train/train_thumb_19163.jpg,9.483031
14840,data/frames/train/train_thumb_14841.jpg,data/frames/train/train_thumb_14842.jpg,10.409711
6359,data/frames/train/train_thumb_6360.jpg,data/frames/train/train_thumb_6361.jpg,13.206305
14563,data/frames/train/train_thumb_14564.jpg,data/frames/train/train_thumb_14565.jpg,0.0
3893,data/frames/train/train_thumb_3894.jpg,data/frames/train/train_thumb_3895.jpg,21.330274
12505,data/frames/train/train_thumb_12506.jpg,data/frames/train/train_thumb_12507.jpg,9.043747
14610,data/frames/train/train_thumb_14611.jpg,data/frames/train/train_thumb_14612.jpg,0.0
10671,data/frames/train/train_thumb_10672.jpg,data/frames/train/train_thumb_10673.jpg,0.738245
7036,data/frames/train/train_thumb_7037.jpg,data/frames/train/train_thumb_7038.jpg,17.432316
11025,data/frames/train/train_thumb_11026.jpg,data/frames/train/train_thumb_11027.jpg,5.670377
14883,data/frames/train/train_thumb_14884.jpg,data/frames/train/train_thumb_14885.jpg,13.692669
14278,data/frames/train/train_thumb_14279.jpg,data/frames/train/train_thumb_14280.jpg,4.799714
2548,data/frames/train/train_thumb_2549.jpg,data/frames/train/train_thumb_2550.jpg,25.348822
14234,data/frames/train/train_thumb_14235.jpg,data/frames/train/train_thumb_14236.jpg,3.28888
12358,data/frames/train/train_thumb_12359.jpg,data/frames/train/train_thumb_12360.jpg,8.30571
11996,data/frames/train/train_thumb_11997.jpg,data/frames/train/train_thumb_11998.jpg,6.41599
4543,data/frames/train/train_thumb_4544.jpg,data/frames/train/train_thumb_4545.jpg,22.129964
13363,data/frames/train/train_thumb_13364.jpg,data/frames/train/train_thumb_13365.jpg,2.023815
3224,data/frames/train/train_thumb_3225.jpg,data/frames/train/train_thumb_3226.jpg,21.623849
16783,data/frames/train/train_thumb_16784.jpg,data/frames/train/train_thumb_16785.jpg,1.595116
7314,data/frames/train/train_thumb_7315.jpg,data/frames/train/train_thumb_7316.jpg,19.298328
16520,data/frames/train/train_thumb_16521.jpg,data/frames/train/train_thumb_16522.jpg,2.562228
16294,data/frames/train/train_thumb_16295.jpg,data/frames/train/train_thumb_16296.jpg,10.701097
8,data/frames/train/train_thumb_9.jpg,data/frames/train/train_thumb_10.jpg,28.016352
14308,data/frames/train/train_thumb_14309.jpg,data/frames/train/train_thumb_14310.jpg,5.408649
18400,data/frames/train/train_thumb_18401.jpg,data/frames/train/train_thumb_18402.jpg,11.752774
10777,data/frames/train/train_thumb_10778.jpg,data/frames/train/train_thumb_10779.jpg,7.567045
13083,data/frames/train/train_thumb_13084.jpg,data/frames/train/train_thumb_13085.jpg,4.837414
6515,data/frames/train/train_thumb_6516.jpg,data/frames/train/train_thumb_6517.jpg,14.839199
17537,data/frames/train/train_thumb_17538.jpg,data/frames/train/train_thumb_17539.jpg,14.38587
17213,data/frames/train/train_thumb_17214.jpg,data/frames/train/train_thumb_17215.jpg,4.52188
18219,data/frames/train/train_thumb_18220.jpg,data/frames/train/train_thumb_18221.jpg,5.062039
6871,data/frames/train/train_thumb_6872.jpg,data/frames/train/train_thumb_6873.jpg,11.644869
13393,data/frames/train/train_thumb_13394.jpg,data/frames/train/train_thumb_13395.jpg,1.60436
10792,data/frames/train/train_thumb_10793.jpg,data/frames/train/train_thumb_10794.jpg,7.757798
1275,data/frames/train/train_thumb_1276.jpg,data/frames/train/train_thumb_1277.jpg,14.901382
9658,data/frames/train/train_thumb_9659.jpg,data/frames/train/train_thumb_9660.jpg,8.755455
17897,data/frames/train/train_thumb_17898.jpg,data/frames/train/train_thumb_17899.jpg,1.465408
13757,data/frames/train/train_thumb_13758.jpg,data/frames/train/train_thumb_13759.jpg,10.733939
2916,data/frames/train/train_thumb_2917.jpg,data/frames/train/train_thumb_2918.jpg,23.874732
8530,data/frames/train/train_thumb_8531.jpg,data/frames/train/train_thumb_8532.jpg,13.942154
9193,data/frames/train/train_thumb_9194.jpg,data/frames/train/train_thumb_9195.jpg,11.315645
4848,data/frames/train/train_thumb_4849.jpg,data/frames/train/train_thumb_4850.jpg,22.535428
720,data/frames/train/train_thumb_721.jpg,data/frames/train/train_thumb_722.jpg,20.56655
4537,data/frames/train/train_thumb_4538.jpg,data/frames/train/train_thumb_4539.jpg,22.12296
17356,data/frames/train/train_thumb_17357.jpg,data/frames/train/train_thumb_17358.jpg,13.661445
7290,data/frames/train/train_thumb_7291.jpg,data/frames/train/train_thumb_7292.jpg,19.956426
8578,data/frames/train/train_thumb_8579.jpg,data/frames/train/train_thumb_8580.jpg,13.233058
12599,data/frames/train/train_thumb_12600.jpg,data/frames/train/train_thumb_12601.jpg,9.927051
15887,data/frames/train/train_thumb_15888.jpg,data/frames/train/train_thumb_15889.jpg,2.84556
17366,data/frames/train/train_thumb_17367.jpg,data/frames/train/train_thumb_17368.jpg,14.272641
17041,data/frames/train/train_thumb_17042.jpg,data/frames/train/train_thumb_17043.jpg,1.330762
934,data/frames/train/train_thumb_935.jpg,data/frames/train/train_thumb_936.jpg,19.590931
11296,data/frames/train/train_thumb_11297.jpg,data/frames/train/train_thumb_11298.jpg,4.150092
9518,data/frames/train/train_thumb_9519.jpg,data/frames/train/train_thumb_9520.jpg,8.448645
16642,data/frames/train/train_thumb_16643.jpg,data/frames/train/train_thumb_16644.jpg,1.034318
6360,data/frames/train/train_thumb_6361.jpg,data/frames/train/train_thumb_6362.jpg,13.247379
18580,data/frames/train/train_thumb_18581.jpg,data/frames/train/train_thumb_18582.jpg,0.841369
16529,data/frames/train/train_thumb_16530.jpg,data/frames/train/train_thumb_16531.jpg,3.347191
12531,data/frames/train/train_thumb_12532.jpg,data/frames/train/train_thumb_12533.jpg,10.249624
6458,data/frames/train/train_thumb_6459.jpg,data/frames/train/train_thumb_6460.jpg,14.071341
9341,data/frames/train/train_thumb_9342.jpg,data/frames/train/train_thumb_9343.jpg,0.529709
5123,data/frames/train/train_thumb_5124.jpg,data/frames/train/train_thumb_5125.jpg,22.546349
1150,data/frames/train/train_thumb_1151.jpg,data/frames/train/train_thumb_1152.jpg,16.234307
15476,data/frames/train/train_thumb_15477.jpg,data/frames/train/train_thumb_15478.jpg,1.421214
4175,data/frames/train/train_thumb_4176.jpg,data/frames/train/train_thumb_4177.jpg,21.752056
18891,data/frames/train/train_thumb_18892.jpg,data/frames/train/train_thumb_18893.jpg,0.943503
13222,data/frames/train/train_thumb_13223.jpg,data/frames/train/train_thumb_13224.jpg,7.858775
16078,data/frames/train/train_thumb_16079.jpg,data/frames/train/train_thumb_16080.jpg,2.132411
4656,data/frames/train/train_thumb_4657.jpg,data/frames/train/train_thumb_4658.jpg,21.186967
4772,data/frames/train/train_thumb_4773.jpg,data/frames/train/train_thumb_4774.jpg,22.245973
15203,data/frames/train/train_thumb_15204.jpg,data/frames/train/train_thumb_15205.jpg,12.598769
14152,data/frames/train/train_thumb_14153.jpg,data/frames/train/train_thumb_14154.jpg,4.938692
17305,data/frames/train/train_thumb_17306.jpg,data/frames/train/train_thumb_17307.jpg,9.860505
18255,data/frames/train/train_thumb_18256.jpg,data/frames/train/train_thumb_18257.jpg,9.47441
8619,data/frames/train/train_thumb_8620.jpg,data/frames/train/train_thumb_8621.jpg,13.292019
6186,data/frames/train/train_thumb_6187.jpg,data/frames/train/train_thumb_6188.jpg,12.203785
2200,data/frames/train/train_thumb_2201.jpg,data/frames/train/train_thumb_2202.jpg,24.047037
291,data/frames/train/train_thumb_292.jpg,data/frames/train/train_thumb_293.jpg,19.992256
18208,data/frames/train/train_thumb_18209.jpg,data/frames/train/train_thumb_18210.jpg,3.125957
19064,data/frames/train/train_thumb_19065.jpg,data/frames/train/train_thumb_19066.jpg,7.773352
1933,data/frames/train/train_thumb_1934.jpg,data/frames/train/train_thumb_1935.jpg,24.620965
15332,data/frames/train/train_thumb_15333.jpg,data/frames/train/train_thumb_15334.jpg,10.94433
10522,data/frames/train/train_thumb_10523.jpg,data/frames/train/train_thumb_10524.jpg,6.876742
3884,data/frames/train/train_thumb_3885.jpg,data/frames/train/train_thumb_3886.jpg,21.384779
12266,data/frames/train/train_thumb_12267.jpg,data/frames/train/train_thumb_12268.jpg,3.680138
14809,data/frames/train/train_thumb_14810.jpg,data/frames/train/train_thumb_14811.jpg,6.599968
2072,data/frames/train/train_thumb_2073.jpg,data/frames/train/train_thumb_2074.jpg,22.856988
10502,data/frames/train/train_thumb_10503.jpg,data/frames/train/train_thumb_10504.jpg,7.949828
1323,data/frames/train/train_thumb_1324.jpg,data/frames/train/train_thumb_1325.jpg,13.583768
13648,data/frames/train/train_thumb_13649.jpg,data/frames/train/train_thumb_13650.jpg,4.850691
14976,data/frames/train/train_thumb_14977.jpg,data/frames/train/train_thumb_14978.jpg,13.856379
16970,data/frames/train/train_thumb_16971.jpg,data/frames/train/train_thumb_16972.jpg,1.806637
13947,data/frames/train/train_thumb_13948.jpg,data/frames/train/train_thumb_13949.jpg,7.947275
7505,data/frames/train/train_thumb_7506.jpg,data/frames/train/train_thumb_7507.jpg,22.776963
1975,data/frames/train/train_thumb_1976.jpg,data/frames/train/train_thumb_1977.jpg,23.949734
9814,data/frames/train/train_thumb_9815.jpg,data/frames/train/train_thumb_9816.jpg,7.907939
17803,data/frames/train/train_thumb_17804.jpg,data/frames/train/train_thumb_17805.jpg,4.752387
13960,data/frames/train/train_thumb_13961.jpg,data/frames/train/train_thumb_13962.jpg,7.702185
3482,data/frames/train/train_thumb_3483.jpg,data/frames/train/train_thumb_3484.jpg,22.304969
18756,data/frames/train/train_thumb_18757.jpg,data/frames/train/train_thumb_18758.jpg,0.0
19021,data/frames/train/train_thumb_19022.jpg,data/frames/train/train_thumb_19023.jpg,6.716223
6237,data/frames/train/train_thumb_6238.jpg,data/frames/train/train_thumb_6239.jpg,12.068569
621,data/frames/train/train_thumb_622.jpg,data/frames/train/train_thumb_623.jpg,17.38307
6021,data/frames/train/train_thumb_6022.jpg,data/frames/train/train_thumb_6023.jpg,12.476862
10322,data/frames/train/train_thumb_10323.jpg,data/frames/train/train_thumb_10324.jpg,6.669377
18182,data/frames/train/train_thumb_18183.jpg,data/frames/train/train_thumb_18184.jpg,1.529211
